gps_natural_travel,accelerometer_active,pressure_consistency,cell_tower_match,work_history_match,no_active_order,is_fraud
100.0,100.0,79.52,78.04,64.13,79.34,0
68.5,100.0,67.88,70.63,49.97,93.18,0
86.11,80.48,84.17,100.0,89.07,83.55,0
100.0,65.21,94.4,100.0,82.52,73.11,0
67.14,54.55,55.02,75.94,54.46,76.59,0
80.01,93.98,53.41,74.66,51.59,78.09,0
59.44,80.28,82.1,70.44,82.6,100.0,0
93.67,57.57,96.17,100.0,82.54,95.22,0
59.42,88.43,63.11,61.57,45.74,96.61,0
81.71,88.48,79.3,81.42,83.98,81.81,0
64.83,100.0,79.33,78.98,100.0,86.95,0
76.51,91.5,71.5,82.21,68.18,100.0,0
90.54,75.59,70.43,92.11,66.55,100.0,0
88.66,74.48,68.59,62.18,48.17,78.14,0
59.38,88.74,89.91,69.32,80.83,75.4,0
75.69,67.82,59.52,72.7,77.14,76.55,0
76.55,89.28,83.89,70.19,9.08,39.84,1
99.32,88.36,67.49,86.63,27.69,28.42,1
70.35,82.73,99.2,74.02,60.8,95.89,0
84.59,85.64,84.1,78.11,82.78,90.14,0
100.0,80.68,77.26,85.37,26.15,100.0,0
72.82,71.08,97.2,71.81,95.89,71.51,0
84.94,71.89,76.19,87.36,50.22,67.93,0
72.29,88.12,82.66,80.54,27.52,95.65,0
71.98,70.05,82.81,66.39,93.75,89.35,0
61.84,82.23,100.0,78.98,68.63,18.46,1
94.89,90.2,96.82,92.65,97.24,98.03,0
79.07,66.95,100.0,92.29,89.73,93.51,0
79.66,90.58,61.62,92.29,73.82,92.42,0
89.59,91.72,97.94,90.48,92.1,90.72,0
95.99,93.78,90.14,87.94,94.0,92.24,0
79.1,63.44,100.0,77.31,75.88,95.66,0
100.0,72.15,59.54,85.64,42.15,88.49,0
81.69,97.59,82.13,79.62,85.82,85.71,0
54.01,58.26,77.76,86.48,40.08,2.54,1
81.99,77.53,66.28,85.82,92.7,12.07,1
70.54,100.0,81.76,63.05,95.37,77.86,0
86.21,92.71,84.5,78.31,66.41,91.5,0
81.47,75.01,65.67,84.34,77.38,83.83,0
73.42,68.3,96.01,62.55,12.47,30.76,1
95.73,68.68,68.93,100.0,94.02,16.09,1
91.25,71.69,85.4,98.13,9.61,96.52,0
94.21,96.04,92.45,93.29,91.21,91.61,0
62.39,80.6,73.06,68.11,89.71,94.16,0
88.71,88.95,87.3,72.53,100.0,57.87,0
87.11,93.84,78.71,83.88,67.01,75.95,0
71.16,100.0,55.12,66.1,76.75,90.25,0
56.5,87.61,74.43,75.65,36.56,0.0,1
98.03,100.0,66.95,92.48,100.0,70.12,0
77.87,68.52,98.3,69.2,65.4,88.82,0
66.15,84.32,80.63,56.73,89.71,88.7,0
65.07,63.3,61.08,68.93,75.71,100.0,0
71.59,90.83,85.36,74.26,71.32,30.0,1
77.58,90.54,89.69,78.15,100.0,93.11,0
78.76,86.93,89.63,80.17,14.38,86.76,0
96.4,88.06,96.59,93.96,88.59,100.0,0
100.0,82.81,94.23,97.71,30.85,1.6,1
90.03,92.21,70.25,78.29,85.66,92.95,0
76.1,86.16,63.75,59.72,36.88,90.21,0
90.36,90.41,92.39,86.78,92.77,91.82,0
87.15,71.56,100.0,73.81,49.56,95.48,0
77.17,92.92,90.85,63.17,47.75,82.11,0
79.31,92.4,72.38,85.87,61.48,80.87,0
97.69,78.64,68.28,100.0,73.84,84.41,0
83.89,70.85,96.7,73.22,89.62,81.64,0
100.0,93.33,72.63,95.41,91.68,95.04,0
58.01,96.57,85.88,76.03,94.85,26.86,1
84.52,69.43,85.41,85.05,82.83,84.94,0
100.0,90.83,93.38,99.38,95.15,98.44,0
89.75,99.69,88.82,81.61,93.8,100.0,0
94.13,75.77,100.0,91.98,97.38,95.66,0
75.87,99.93,83.66,79.95,79.95,86.53,0
88.62,91.56,87.01,74.94,89.55,94.84,0
88.42,81.58,81.59,100.0,23.45,88.96,0
9.23,18.47,18.82,15.6,12.75,15.25,1
82.02,92.89,82.66,76.76,35.67,99.53,0
88.19,75.83,87.55,88.98,53.43,100.0,0
93.08,74.84,91.07,77.36,92.53,100.0,0
98.56,92.37,83.04,96.6,81.21,81.81,0
56.64,89.51,93.74,54.25,87.89,73.78,0
88.99,75.96,82.04,78.96,80.03,100.0,0
77.26,83.07,85.94,83.1,97.06,100.0,0
85.81,69.63,100.0,59.62,52.65,24.13,1
81.89,88.58,88.73,71.74,72.09,85.85,0
74.08,80.89,86.54,81.34,14.58,74.81,0
84.56,100.0,51.21,99.32,83.25,15.92,1
78.69,85.5,76.38,71.49,100.0,92.91,0
68.11,80.27,89.86,73.96,63.64,100.0,0
59.81,71.82,100.0,81.21,86.06,60.89,0
85.62,85.74,84.49,83.75,63.77,93.35,0
78.44,76.09,69.02,82.25,53.7,88.36,0
63.09,84.16,96.4,61.8,57.55,84.79,0
62.72,66.76,90.45,97.01,9.79,93.16,0
85.72,76.52,71.33,85.95,91.91,89.34,0
89.03,75.18,93.59,80.49,100.0,77.76,0
84.38,95.22,76.98,94.85,49.33,100.0,0
80.55,99.05,79.99,81.19,68.39,90.62,0
97.06,66.62,98.4,100.0,16.89,100.0,0
70.85,84.54,92.15,74.28,78.57,92.4,0
89.29,98.94,85.21,95.38,82.89,86.68,0
100.0,91.72,95.83,92.22,25.95,85.87,0
77.43,77.57,88.1,77.98,82.23,9.47,1
92.31,91.35,75.62,87.63,35.55,100.0,0
77.92,94.33,72.62,78.44,97.64,94.05,0
84.18,67.71,77.36,81.79,80.41,95.97,0
89.2,93.39,63.07,72.8,100.0,71.18,0
67.02,100.0,71.18,70.48,21.51,93.06,0
58.46,85.17,73.24,58.14,49.39,100.0,0
62.07,71.77,100.0,69.95,11.5,92.83,0
95.24,70.02,100.0,90.21,91.09,81.17,0
66.04,88.46,97.99,67.36,94.21,78.96,0
65.01,97.62,51.97,70.59,84.4,92.85,0
69.56,73.51,78.72,78.18,100.0,9.26,1
71.04,75.75,74.73,85.08,43.06,73.67,0
83.02,100.0,78.46,89.08,100.0,65.4,0
80.7,97.41,85.4,94.64,70.53,100.0,0
60.25,91.16,75.73,86.8,58.84,100.0,0
97.07,79.64,80.42,97.89,52.12,82.18,0
99.74,100.0,77.05,95.62,90.46,69.75,0
92.25,89.61,82.41,84.7,25.72,86.55,0
96.44,89.12,97.02,96.53,89.42,97.12,0
10.61,7.22,4.36,7.17,15.38,5.65,1
86.58,56.5,69.54,83.85,91.65,80.5,0
100.0,87.24,58.62,90.91,50.87,32.73,1
85.91,86.47,100.0,86.61,92.53,85.36,0
77.37,97.98,100.0,87.56,94.12,93.08,0
86.31,87.73,58.17,95.43,87.4,79.98,0
98.61,78.69,76.2,93.76,53.87,77.06,0
99.48,81.96,79.61,95.09,24.61,100.0,0
80.74,84.13,91.54,67.3,81.18,100.0,0
50.75,78.02,71.43,64.89,32.8,92.11,0
100.0,90.3,79.57,74.68,80.05,100.0,0
84.19,78.22,99.09,69.11,77.05,90.41,0
90.91,90.9,78.83,71.85,74.32,71.6,0
82.62,77.39,78.46,89.1,54.62,6.93,1
99.06,100.0,100.0,100.0,21.11,79.73,0
48.05,67.05,100.0,80.97,52.08,97.38,0
79.23,100.0,100.0,83.6,87.43,100.0,0
100.0,68.56,91.19,81.86,67.57,86.89,0
55.83,93.41,76.42,75.19,27.05,17.61,1
90.9,71.03,100.0,75.13,100.0,75.32,0
67.69,96.95,84.4,70.95,94.19,100.0,0
73.84,86.54,85.1,71.17,38.86,28.26,1
86.31,90.55,64.78,85.98,59.18,87.81,0
88.08,90.11,81.18,92.53,67.64,23.24,1
65.04,91.37,95.05,68.22,84.66,78.21,0
58.84,96.21,99.1,71.43,82.45,91.93,0
53.25,73.44,100.0,78.96,21.32,25.49,1
56.97,60.81,97.28,67.44,68.21,79.47,0
84.76,89.54,87.5,73.9,77.12,67.01,0
85.14,88.91,67.91,77.55,77.3,88.52,0
82.85,60.91,74.17,66.8,91.45,100.0,0
72.72,100.0,86.32,80.06,96.11,83.09,0
65.24,72.42,92.14,68.16,89.19,81.35,0
85.91,72.38,95.5,90.95,9.27,0.84,1
85.34,100.0,72.57,96.84,26.15,100.0,0
97.26,78.93,99.36,93.09,6.19,25.6,1
81.98,65.94,72.51,72.81,51.45,92.38,0
80.06,92.69,86.92,79.71,13.27,90.81,0
77.38,96.68,88.42,71.64,45.21,90.64,0
0.0,15.33,10.38,15.33,11.6,6.16,1
97.56,63.75,100.0,77.63,51.05,12.99,1
58.28,100.0,69.49,65.59,100.0,89.17,0
62.97,71.23,68.59,69.79,73.06,78.19,0
95.28,79.98,74.64,98.74,23.81,92.03,0
77.74,100.0,92.06,59.47,72.21,94.43,0
78.88,85.55,86.7,95.94,86.72,74.79,0
90.57,90.49,96.76,67.72,56.41,75.55,0
76.51,79.47,70.23,69.72,99.31,73.43,0
97.16,84.99,100.0,100.0,65.08,80.0,0
73.66,100.0,76.8,64.71,72.42,93.23,0
70.17,99.56,67.97,71.57,100.0,95.33,0
100.0,71.29,98.39,90.81,74.9,80.12,0
95.74,71.6,98.67,82.96,90.33,76.57,0
81.76,60.88,69.7,87.05,20.77,10.06,1
77.33,97.8,99.68,60.76,69.94,93.48,0
81.95,73.6,59.38,94.46,78.6,82.68,0
79.5,76.47,96.24,78.77,68.39,84.86,0
100.0,87.88,66.28,100.0,79.15,89.2,0
65.61,91.5,71.02,73.88,74.9,21.42,1
97.67,86.08,56.98,79.68,66.5,85.41,0
98.98,80.26,64.71,84.57,54.19,100.0,0
68.99,98.93,100.0,91.01,35.85,32.56,1
75.2,97.79,90.99,86.99,78.08,80.44,0
90.6,86.88,80.16,100.0,83.12,89.48,0
14.69,11.46,5.52,5.7,17.62,8.39,1
93.98,100.0,89.96,88.74,98.38,95.77,0
78.97,72.12,81.02,79.78,67.15,100.0,0
72.27,76.28,100.0,49.65,95.97,95.43,0
74.36,99.39,87.61,88.87,100.0,100.0,0
99.25,99.12,99.35,93.79,96.08,89.97,0
81.91,78.08,85.6,83.4,81.77,26.5,1
64.1,66.06,78.85,72.28,52.29,85.74,0
94.27,100.0,77.87,74.63,90.83,100.0,0
72.48,76.15,84.91,81.59,58.28,100.0,0
63.36,99.26,71.56,58.81,27.66,90.42,0
90.02,94.74,88.0,98.12,88.14,94.15,0
95.86,100.0,89.27,100.0,82.81,11.25,1
75.88,98.8,87.41,81.89,95.53,80.14,0
82.15,80.55,71.67,87.4,68.37,77.02,0
76.51,74.54,80.99,74.9,100.0,83.11,0
93.56,85.94,84.54,77.14,13.21,16.06,1
100.0,70.27,64.03,100.0,60.36,82.9,0
96.09,88.53,79.02,90.04,70.25,91.72,0
72.66,71.25,97.16,74.53,17.08,100.0,0
71.82,77.39,62.57,90.74,66.59,91.09,0
95.95,61.5,100.0,75.57,80.86,94.86,0
92.9,82.33,86.76,87.32,74.58,100.0,0
72.49,87.39,69.7,88.0,57.69,82.64,0
65.46,90.63,75.21,66.47,92.86,49.66,1
67.76,95.97,78.71,80.85,77.49,96.39,0
88.09,90.5,62.36,57.22,32.09,80.55,0
100.0,76.91,89.64,98.87,83.51,90.27,0
72.45,94.74,77.0,64.65,35.28,6.96,1
58.76,96.84,74.44,80.9,65.55,84.39,0
75.17,95.38,76.78,79.39,69.37,71.14,0
76.38,90.16,75.95,90.56,24.15,98.97,0
93.46,66.52,67.44,87.67,65.96,100.0,0
80.89,82.83,59.77,78.9,62.84,100.0,0
80.99,89.46,76.62,66.95,56.84,95.07,0
82.35,100.0,70.45,81.3,81.29,79.8,0
64.84,78.16,87.06,79.38,72.5,95.23,0
91.87,87.13,89.94,78.31,87.1,80.16,0
57.28,81.45,95.15,71.46,94.96,92.4,0
96.54,98.56,77.64,95.96,77.13,74.78,0
66.3,89.22,55.28,65.68,12.75,12.49,1
58.45,99.05,91.07,80.62,86.21,92.06,0
98.94,77.03,97.26,76.22,47.77,20.44,1
66.87,98.13,89.64,75.51,24.37,21.31,1
72.82,83.16,85.36,71.14,69.12,91.27,0
91.16,100.0,86.11,71.09,96.16,84.68,0
100.0,86.09,100.0,97.38,50.03,100.0,0
100.0,54.48,69.36,84.18,61.88,85.06,0
91.66,100.0,63.15,85.9,82.22,80.47,0
74.35,77.31,88.91,78.65,60.39,91.4,0
99.57,79.02,68.05,81.73,79.26,100.0,0
66.56,98.32,83.5,82.01,100.0,82.15,0
44.95,94.17,74.35,68.64,81.34,92.92,0
70.55,74.72,79.25,69.62,100.0,83.78,0
75.75,84.62,80.46,86.98,78.55,48.04,1
85.82,87.42,75.39,86.21,37.01,0.0,1
57.03,75.44,73.48,81.98,97.64,88.01,0
68.69,75.28,87.26,75.51,68.76,88.7,0
88.65,98.76,61.88,89.53,34.39,68.11,0
71.87,70.55,62.03,77.35,96.2,75.14,0
68.22,100.0,91.84,74.36,54.06,100.0,0
94.39,93.59,88.11,100.0,97.28,86.02,0
91.95,66.5,75.62,97.74,59.04,86.45,0
96.45,98.61,87.47,100.0,100.0,99.19,0
79.49,80.91,98.35,81.13,78.18,98.62,0
95.22,94.05,95.0,96.16,93.86,99.66,0
100.0,84.97,88.03,79.49,34.92,0.0,1
84.15,95.62,74.26,86.68,57.15,92.03,0
100.0,75.14,72.6,83.02,1.42,94.68,0
66.68,84.53,72.83,59.74,99.85,78.51,0
78.75,95.55,100.0,89.47,100.0,16.61,1
66.22,91.24,81.56,76.43,83.04,85.13,0
66.28,91.01,90.88,68.52,58.46,88.36,0
89.37,92.69,84.65,65.62,100.0,99.59,0
81.66,73.23,85.7,62.52,37.74,100.0,0
75.23,71.55,83.79,77.92,65.97,79.14,0
82.63,85.72,95.73,97.6,13.55,76.69,0
59.54,75.31,72.01,77.84,26.44,30.42,1
75.65,96.24,79.52,54.88,75.14,88.73,0
63.03,89.66,69.65,59.81,64.87,100.0,0
80.0,83.46,63.26,76.09,57.09,92.41,0
87.94,84.03,82.06,95.73,61.31,86.04,0
87.67,95.4,97.01,88.4,93.83,87.74,0
51.24,91.19,69.62,73.41,86.82,93.2,0
85.26,78.65,81.38,85.77,35.36,80.61,0
74.17,100.0,97.34,72.58,65.46,76.05,0
94.52,83.48,100.0,96.18,13.51,37.4,1
81.2,93.97,67.7,77.93,74.13,91.62,0
81.58,80.92,80.14,83.54,92.71,100.0,0
92.85,100.0,83.1,73.99,89.44,88.15,0
86.42,87.22,94.03,100.0,87.06,79.69,0
91.16,86.22,100.0,77.97,92.15,80.1,0
66.46,80.67,83.54,59.18,100.0,100.0,0
100.0,100.0,99.27,100.0,91.27,77.61,0
86.97,64.57,98.12,74.51,93.72,98.06,0
79.26,81.04,62.59,84.56,88.18,89.0,0
100.0,99.72,83.1,91.04,13.95,21.13,1
86.34,97.18,71.96,91.92,74.13,85.03,0
67.89,59.45,100.0,77.98,20.48,22.98,1
80.56,82.34,86.55,69.88,49.97,20.65,1
90.27,100.0,56.07,100.0,83.35,90.25,0
73.67,93.76,80.18,65.24,24.43,41.52,1
75.92,89.5,100.0,74.31,41.59,90.07,0
100.0,86.4,94.14,97.86,79.34,73.78,0
85.12,77.36,88.41,83.57,54.51,90.52,0
53.44,79.95,59.93,71.39,52.18,85.01,0
62.46,87.85,81.89,75.94,73.66,97.78,0
68.44,84.74,78.18,68.87,86.32,95.64,0
81.42,76.12,84.17,93.13,75.36,100.0,0
81.47,86.59,75.47,79.88,86.99,70.96,0
97.67,99.38,93.91,93.89,91.23,92.91,0
50.49,85.68,77.22,85.91,100.0,70.25,0
49.64,96.96,74.36,64.4,71.83,8.48,1
45.77,95.98,85.12,76.2,72.54,73.1,0
76.75,86.02,64.12,72.96,78.32,100.0,0
64.21,86.71,67.24,73.66,45.54,100.0,0
100.0,64.28,66.77,82.82,96.66,100.0,0
68.11,82.72,100.0,96.36,73.02,93.57,0
88.69,76.94,84.4,90.19,58.35,84.74,0
83.65,90.55,58.97,78.14,79.91,65.48,0
53.63,100.0,64.93,78.75,45.9,100.0,0
85.53,82.89,80.46,85.13,79.78,89.25,0
65.78,78.21,97.42,70.19,93.31,99.3,0
64.34,98.15,98.42,80.17,2.91,42.08,1
99.57,72.58,66.1,83.1,32.32,7.29,1
61.84,92.79,75.27,74.87,62.22,16.21,1
68.15,89.28,69.53,70.28,69.17,27.42,1
86.81,76.46,73.17,76.43,56.37,87.74,0
98.21,93.77,87.42,91.68,96.57,92.47,0
68.35,76.69,68.71,80.22,86.88,43.62,1
51.85,100.0,93.79,84.87,86.98,98.43,0
83.66,75.42,99.81,92.69,100.0,81.4,0
87.4,76.67,91.61,100.0,88.64,99.59,0
91.46,77.81,75.34,81.83,47.27,100.0,0
92.29,80.89,94.46,92.04,100.0,93.14,0
100.0,89.63,100.0,90.86,54.65,100.0,0
86.53,79.68,70.38,74.29,85.1,66.14,0
77.75,60.97,100.0,78.86,83.62,70.42,0
84.03,86.12,72.39,90.23,71.98,85.96,0
74.13,97.17,100.0,86.67,51.05,96.02,0
74.25,70.6,96.45,93.99,69.49,82.24,0
94.06,68.45,68.28,98.37,18.55,6.6,1
73.13,70.78,98.83,72.32,85.44,100.0,0
96.99,72.23,77.29,86.19,94.25,82.11,0
88.62,100.0,95.47,85.92,99.61,100.0,0
71.67,92.59,74.13,82.36,82.29,84.8,0
66.19,96.62,97.27,51.9,72.08,86.43,0
90.99,100.0,64.59,85.94,66.62,69.82,0
77.99,96.66,99.68,75.04,99.09,85.67,0
54.42,82.15,78.42,83.24,41.7,4.49,1
82.89,87.98,74.74,72.25,94.19,88.27,0
69.73,74.99,81.87,65.15,48.27,9.58,1
76.04,97.42,53.61,69.28,19.31,2.12,1
83.46,58.99,89.16,82.45,100.0,88.14,0
55.08,100.0,100.0,79.51,97.27,86.54,0
100.0,71.35,84.26,75.85,10.66,52.29,0
66.62,94.55,73.69,73.32,67.03,93.07,0
71.42,83.59,87.67,82.24,60.34,91.82,0
93.46,100.0,60.45,86.62,89.69,92.73,0
81.14,91.08,86.05,93.57,25.09,75.07,0
92.88,87.48,100.0,100.0,30.96,74.99,0
87.8,83.55,92.39,80.45,82.7,86.05,0
64.86,76.86,100.0,68.07,32.03,55.66,1
76.0,87.22,87.0,78.35,85.55,76.49,0
54.5,85.4,91.72,49.43,80.99,100.0,0
73.2,80.88,77.32,82.38,45.21,76.49,0
63.97,100.0,75.84,74.07,39.3,83.01,0
100.0,89.65,91.66,82.32,73.15,100.0,0
100.0,80.41,82.93,92.49,73.11,95.31,0
65.95,85.56,66.36,75.88,13.17,83.51,0
69.25,96.8,77.75,75.4,54.84,95.61,0
100.0,76.35,58.56,86.06,62.1,89.03,0
82.09,77.22,66.78,78.7,78.73,68.61,0
75.06,81.94,75.89,76.36,24.28,36.46,1
70.98,61.63,94.26,66.47,83.06,100.0,0
83.57,95.56,100.0,68.61,82.07,100.0,0
68.52,96.5,72.79,73.46,45.21,87.11,0
90.54,70.74,83.66,84.33,73.94,82.32,0
93.03,67.2,62.16,95.5,95.63,94.47,0
84.75,88.54,78.71,75.53,39.39,82.24,0
75.09,94.88,77.21,69.9,87.91,86.21,0
68.88,56.86,63.34,62.35,50.48,100.0,0
94.36,100.0,89.45,84.72,93.27,92.91,0
69.28,87.12,66.57,77.81,35.46,26.96,1
51.28,97.21,100.0,48.53,98.67,4.87,1
71.96,89.85,61.28,87.58,66.32,100.0,0
85.58,83.09,76.76,97.53,8.45,85.16,0
61.62,88.8,75.38,81.34,100.0,87.16,0
96.29,89.6,69.53,84.37,90.57,76.02,0
100.0,88.61,81.38,84.5,40.21,80.62,0
84.56,85.17,75.63,62.22,15.2,70.72,0
89.92,71.18,90.05,79.81,79.45,71.09,0
89.3,92.93,90.76,95.44,48.64,95.91,0
67.48,65.59,71.34,74.23,69.21,73.36,0
89.74,100.0,65.77,72.83,77.79,22.07,1
57.56,100.0,78.68,88.31,25.37,83.31,0
100.0,91.12,85.94,90.82,98.9,94.48,0
81.46,96.73,95.21,89.64,0.0,29.58,1
76.59,76.28,83.32,77.64,22.42,16.45,1
73.82,69.98,72.56,90.92,28.18,31.83,1
58.14,84.29,64.52,62.81,65.93,82.26,0
83.91,72.91,93.84,69.55,55.27,31.4,1
72.78,97.15,69.87,89.36,77.4,95.35,0
80.16,94.14,76.45,59.68,74.18,100.0,0
70.62,91.44,93.12,75.67,95.11,92.59,0
96.75,82.45,90.4,84.9,84.81,91.22,0
72.64,100.0,64.58,80.09,56.58,100.0,0
74.49,100.0,82.04,61.79,42.19,88.32,0
94.44,72.43,75.96,87.2,67.75,98.97,0
86.92,89.87,83.88,76.03,56.44,98.92,0
88.03,94.87,77.62,73.24,75.93,30.84,1
88.01,92.46,97.97,74.87,62.99,86.71,0
91.76,100.0,78.13,98.82,34.16,73.17,0
95.46,97.38,96.34,96.61,92.17,91.01,0
94.97,79.57,83.56,76.08,65.2,89.61,0
67.44,88.1,62.7,79.11,49.69,82.2,0
60.17,99.88,100.0,65.97,100.0,100.0,0
95.24,83.76,91.5,67.02,27.13,86.13,0
59.81,64.48,100.0,68.78,48.88,88.3,0
87.52,87.77,79.15,74.34,82.27,88.79,0
65.16,95.52,74.01,83.35,98.74,96.11,0
76.11,80.85,66.3,74.19,35.24,70.63,0
79.99,78.83,90.41,61.4,65.29,68.28,0
95.72,72.7,90.43,90.31,100.0,99.25,0
73.84,62.84,83.43,60.51,76.73,77.48,0
75.15,73.42,98.03,96.53,56.0,77.58,0
59.3,73.18,60.65,92.42,98.48,97.08,0
46.71,80.72,79.53,72.82,26.11,18.2,1
79.92,86.71,80.99,76.54,48.16,78.61,0
77.42,77.62,74.67,72.52,15.24,72.06,0
100.0,53.07,91.95,88.63,61.22,7.4,1
2.97,6.59,10.46,14.09,10.15,18.22,1
71.33,88.82,89.72,61.14,53.33,68.27,0
70.64,91.54,99.89,81.3,47.09,93.01,0
99.28,86.35,71.3,100.0,59.49,98.83,0
46.27,86.11,85.57,66.52,37.86,17.8,1
68.97,83.52,76.08,63.38,35.33,17.72,1
89.21,82.17,79.2,97.64,39.1,3.37,1
86.68,97.09,64.25,86.4,9.2,16.03,1
96.17,81.21,95.25,95.25,74.33,87.35,0
100.0,95.23,63.93,69.04,98.48,77.38,0
63.12,73.57,70.05,80.39,100.0,100.0,0
81.27,100.0,77.68,78.57,55.54,100.0,0
56.68,79.66,89.25,64.39,86.53,82.15,0
89.83,62.45,71.35,80.79,49.94,90.3,0
82.09,94.51,89.22,77.72,91.62,87.7,0
97.61,77.8,83.2,86.65,26.34,75.99,0
98.91,84.17,65.67,98.4,23.14,5.73,1
100.0,72.53,69.17,73.73,73.5,96.78,0
67.83,80.51,79.79,71.25,18.16,79.53,0
61.71,69.48,62.24,56.79,68.63,31.76,1
14.17,7.73,12.87,14.92,6.76,5.61,1
85.43,84.12,96.33,85.49,89.95,82.04,0
79.24,100.0,76.77,91.06,38.23,81.76,0
100.0,70.36,68.3,80.99,96.17,76.28,0
77.09,73.32,68.61,90.3,36.94,87.22,0
89.85,74.1,80.17,85.54,74.23,85.47,0
83.07,73.22,83.19,75.45,64.47,99.64,0
94.23,62.51,76.89,91.63,48.74,97.94,0
74.04,70.25,83.22,84.23,60.26,84.4,0
100.0,82.17,86.37,100.0,6.51,20.21,1
100.0,93.16,94.51,92.9,87.45,88.9,0
71.61,98.48,80.37,72.16,79.01,87.86,0
76.12,73.75,97.27,82.09,77.73,95.1,0
77.44,78.42,75.86,73.95,86.67,86.57,0
82.35,88.28,100.0,82.36,60.48,80.78,0
80.36,93.11,87.06,82.31,79.5,83.96,0
100.0,63.41,88.29,94.14,100.0,84.14,0
52.84,90.69,62.73,74.68,92.56,75.77,0
61.98,92.4,78.65,79.02,73.34,74.22,0
96.93,96.14,87.17,99.99,92.67,96.04,0
89.02,87.54,92.15,94.93,97.2,90.12,0
89.39,99.3,95.32,95.64,94.0,93.63,0
100.0,83.72,75.9,90.74,82.89,95.77,0
90.24,100.0,84.68,100.0,100.0,89.36,0
77.98,66.92,70.45,64.8,26.01,100.0,0
87.86,84.38,87.04,79.71,76.96,89.63,0
59.6,80.54,100.0,78.85,53.43,98.14,0
96.15,56.39,100.0,88.88,87.62,84.09,0
78.25,80.52,70.75,67.54,86.83,88.93,0
77.3,92.95,84.34,55.45,4.07,40.03,1
76.77,97.69,98.52,72.47,75.78,32.34,1
96.94,73.41,66.49,84.95,68.77,100.0,0
95.28,100.0,67.48,86.1,69.54,85.64,0
74.14,83.8,81.43,65.81,18.84,91.58,0
84.57,61.22,77.88,75.54,100.0,86.18,0
14.49,5.29,9.55,7.98,16.63,6.27,1
82.82,83.74,100.0,69.3,100.0,82.06,0
97.19,97.01,93.97,94.77,93.84,100.0,0
73.49,69.63,82.86,56.29,100.0,100.0,0
79.55,97.85,79.87,92.82,22.47,23.85,1
80.26,100.0,90.2,73.42,66.94,17.64,1
84.94,97.11,79.59,84.33,68.06,94.27,0
62.49,90.98,81.11,74.61,65.72,70.5,0
76.03,78.61,73.3,100.0,67.71,81.62,0
75.01,82.12,100.0,73.9,40.76,93.63,0
89.0,94.82,93.66,88.69,98.37,96.03,0
92.52,94.34,76.11,68.06,63.95,84.23,0
71.01,66.95,86.5,67.88,9.42,100.0,0
76.63,89.06,72.76,80.57,31.37,1.31,1
75.74,98.71,100.0,95.95,49.49,65.78,0
78.62,100.0,88.63,82.5,39.46,64.9,0
73.54,77.92,100.0,67.5,76.13,100.0,0
86.27,74.57,91.61,92.47,76.89,95.2,0
77.21,71.11,66.21,86.56,97.94,0.0,1
98.75,65.93,90.69,100.0,35.47,8.49,1
80.4,84.29,82.27,81.51,60.23,83.28,0
56.77,83.63,97.91,69.28,34.74,89.04,0
85.63,71.03,90.3,79.53,79.88,100.0,0
79.87,77.28,86.35,86.66,90.47,79.68,0
73.69,93.95,100.0,81.8,98.2,82.9,0
65.02,87.22,85.94,68.71,2.94,76.87,0
100.0,93.73,68.68,87.31,87.23,100.0,0
100.0,96.34,76.43,83.0,60.76,16.77,1
98.53,75.12,65.47,83.46,89.18,84.09,0
81.21,88.68,75.63,94.73,42.91,91.71,0
99.8,76.88,78.58,88.19,55.12,84.85,0
96.65,92.79,73.02,100.0,26.62,79.72,0
94.51,93.18,61.55,72.44,99.47,96.86,0
63.35,79.92,81.95,69.5,90.17,27.23,1
60.15,65.33,68.93,52.31,6.24,5.46,1
84.89,74.69,100.0,76.41,77.83,36.42,1
78.06,78.66,72.8,85.5,31.4,32.09,1
87.61,87.79,88.11,84.81,82.51,87.8,0
91.12,93.85,94.9,94.93,94.37,93.81,0
68.42,92.38,83.37,70.84,73.93,95.07,0
65.68,93.29,84.18,73.05,83.74,85.09,0
86.9,92.97,73.18,86.78,34.64,72.97,0
89.5,88.97,74.85,77.47,98.88,99.87,0
94.54,100.0,60.37,88.47,39.46,86.63,0
65.72,66.28,70.37,54.33,19.67,1.21,1
94.06,81.53,93.03,98.39,75.16,94.03,0
91.52,79.83,73.27,96.11,68.67,37.58,1
72.54,97.62,77.83,78.0,69.7,79.22,0
72.26,100.0,67.44,59.84,41.72,100.0,0
100.0,100.0,98.25,100.0,88.96,94.86,0
83.32,83.08,77.52,84.54,89.77,76.64,0
87.34,76.47,100.0,95.07,62.52,86.6,0
84.25,97.03,66.6,96.85,84.09,86.99,0
73.62,100.0,72.18,92.14,100.0,24.8,1
78.27,82.6,71.33,93.68,28.47,83.39,0
72.59,100.0,89.16,83.04,9.06,94.1,0
89.04,86.67,90.79,77.42,50.48,100.0,0
76.08,86.3,54.1,95.53,62.16,23.81,1
95.03,88.32,70.9,69.53,66.74,19.94,1
58.37,99.81,92.94,71.89,63.38,85.74,0
69.24,72.25,67.55,78.37,88.62,81.62,0
94.1,60.92,70.41,99.74,83.65,77.18,0
90.13,80.52,61.78,92.16,85.35,100.0,0
95.09,63.64,99.38,87.1,90.73,68.86,0
89.12,95.98,63.67,82.51,81.51,5.35,1
